,RH,SR,Temperature,WBGT,Wind
20455,31.495613,3042541.0,34.04312,24.939487,1.8496693
20456,23.962576,2946935.0,37.335846,26.241713,2.3313735
20457,23.803858,2206646.0,37.170807,26.010687,2.5141044
20458,30.642796,1993089.0,36.06436,26.310957,2.9565668
20459,29.718336,1179716.0,35.957428,25.984186,3.9617565
20460,30.967178,795054.1,35.732574,25.973814,4.388267
20461,34.18534,328418.12,35.35269,26.645134,4.6581626
20462,43.80551,10009.695,32.801178,25.492744,5.0068545
20463,55.181606,3.5999988e-12,29.92154,24.224611,4.8716464
20464,58.7144,3.5999988e-12,29.4711,24.19447,4.458991
20465,70.212555,3.5999988e-12,26.798004,22.778551,3.6764033
20466,72.35876,3.5999988e-12,26.620026,22.840021,2.6663575
20467,73.62354,3.5999988e-12,26.470123,22.844791,1.7679992
20468,77.304,3.5999988e-12,24.69693,21.417274,1.250165
20469,79.92125,3.5999988e-12,24.421661,21.350655,1.3152891
20470,83.10574,3.5999988e-12,22.662994,19.83029,1.4148477
20471,82.3458,3.5999988e-12,22.95108,20.050594,1.6996804
20472,76.2522,3.5999988e-12,25.440216,22.039082,1.9196206
20473,74.103615,15768.918,25.73819,22.1584,1.9947997
20474,66.19549,363756.8,27.1669,23.153053,1.582452
20475,57.71924,1072108.0,27.943634,23.675787,1.422417
20476,49.55997,1828837.0,28.38858,22.569235,1.8926032
20477,37.134407,2476685.0,31.442657,23.60848,2.3754864
20478,28.208971,2913922.0,35.370758,25.449585,2.3159533
20479,27.212875,3131334.0,35.79959,25.6413,2.045621
20480,23.106804,3132601.0,37.530426,26.254713,2.0994544
20481,20.941792,2897315.0,38.969025,26.908308,2.5639231
20482,30.998924,2059412.0,36.622467,26.830254,4.4578724
20483,31.157722,1509090.0,36.126373,26.398146,5.6802874
20484,32.080406,947531.75,35.85269,26.27355,5.9155707
20485,37.253796,359818.3,35.32071,27.105179,5.2804213
20486,48.99191,11482.043,32.097565,25.525118,4.8336277
20487,62.208813,3.5999988e-12,29.002838,24.126236,4.340977
20488,64.10633,3.5999988e-12,28.648346,23.983862,3.6101246
20489,68.06389,3.5999988e-12,26.61148,22.423698,2.7604797
20490,69.74133,3.5999988e-12,26.316803,22.317282,2.1485362
20491,73.959526,3.5999988e-12,25.940338,22.330336,2.0825505
20492,81.238625,3.5999988e-12,24.00418,21.00058,2.297907
20493,81.68281,3.5999988e-12,24.381012,21.421652,2.1403124
20494,82.703384,3.5999988e-12,23.206696,20.32061,2.0959666
20495,82.68731,3.5999988e-12,22.958282,20.066353,2.2819846
20496,75.72069,3.5999988e-12,25.196198,21.732782,2.3540246
20497,71.634094,17010.145,25.222198,21.421303,2.3096135
20498,56.17593,408017.0,27.144318,22.180244,1.9893075
20499,48.176556,1103609.6,27.961945,22.791222,1.2792315
20500,43.128365,1898922.0,28.407135,21.922468,0.45641452
20501,35.72554,2505760.0,31.584137,23.654247,0.3986177
20502,28.755894,2924533.0,34.70755,25.25766,0.26076195
20503,28.711647,3164491.0,35.047516,25.30461,1.1794266
20504,22.393625,3136845.0,38.0231,26.496956,2.9053957
20505,21.843897,2447952.0,38.10843,26.387709,4.7982125
20506,36.128426,2257999.0,34.689484,26.113785,4.9986467
20507,38.59714,1560991.0,34.397125,26.1865,5.3522587
20508,40.27314,996393.2,34.232086,26.24971,5.371719
20509,44.233685,333815.44,33.84659,26.771355,4.8722787
20510,53.912155,11059.484,31.284576,25.37628,4.5284705
20511,63.722713,3.5999988e-12,28.712555,24.005838,3.9483943
20512,65.78418,3.5999988e-12,28.302399,23.820795,3.0398505
20513,72.74267,3.5999988e-12,26.221344,22.493835,2.2405903
20514,76.07944,3.5999988e-12,25.57071,22.15064,2.0265741
20515,79.52994,3.5999988e-12,25.001373,21.878954,1.8934532
20516,86.42338,3.5999988e-12,23.356842,20.770945,1.5820277
20517,86.869774,3.5999988e-12,23.490753,20.944952,1.4866047
20518,91.2333,3.5999988e-12,22.404327,20.146782,1.8281573
20519,91.50461,3.5999988e-12,22.33377,20.093554,1.845516
20520,87.293076,3.5999988e-12,24.18924,21.689009,1.8423227
20521,85.58705,18251.871,24.306427,21.68121,2.0881643
20522,68.65753,396445.56,25.922394,22.165176,2.1198494
20523,59.735806,1031061.25,26.573883,22.506124,1.9942411
20524,49.963203,1883315.0,27.47757,21.839905,1.7973819
20525,35.875782,2497004.0,31.380646,23.387442,1.7156262
20526,23.828814,2913084.0,34.550934,24.115524,1.6026347
20527,24.202358,3138469.0,34.854767,24.425903,1.4430319
20528,19.825544,3182412.0,37.36319,25.544231,1.4958299
20529,19.608757,2845885.0,37.60971,25.650085,1.595741
20530,25.520473,2331604.0,37.141876,26.306974,1.9925063
20531,23.745874,1644218.0,37.54373,26.2256,3.2386765
20532,21.937292,928253.1,37.586456,25.855787,4.311254
20533,20.969816,358146.94,37.270416,26.149366,4.0570903
20534,28.612665,11853.4,35.039948,25.287193,4.293037
20535,44.36562,3.5999988e-12,30.527252,23.52268,4.020929
20536,51.05221,3.5999988e-12,29.855133,23.691778,3.5194933
20537,66.20386,3.5999988e-12,27.505035,23.080654,3.1634357
20538,69.77543,3.5999988e-12,27.101715,23.037117,3.052373
20539,71.854034,3.5999988e-12,26.76358,22.930277,2.8253992
20540,76.42901,3.5999988e-12,25.197662,21.791265,2.481601
20541,77.23406,3.5999988e-12,25.12564,21.80747,1.9348127
20542,81.26932,3.5999988e-12,23.911407,20.93174,1.6160071
20543,81.18028,3.5999988e-12,23.870148,20.877342,1.7765323
20544,74.29682,3.5999988e-12,25.464142,21.890478,1.9743654
20545,72.48536,16178.402,25.751007,22.01736,2.2430155
20546,65.94269,356792.8,26.675201,22.605185,2.2612393
20547,60.270454,1047907.94,27.261017,23.207035,2.1209767
20548,55.152416,1822859.0,28.045258,22.927732,1.8338131
20549,41.320892,2469631.0,31.571564,24.292255,1.6590238
20550,29.248413,2873916.0,34.210114,24.704092,1.9763087
20551,29.312754,3003876.0,34.084076,24.629076,2.377713
20552,24.749407,2636677.0,36.516876,25.723095,2.9957235
20553,23.774416,2303771.0,36.614777,25.59381,3.524134
20554,28.339048,1919406.0,35.106354,25.160637,3.7042003
20555,28.537819,1347762.0,34.64261,24.771065,4.034319
20556,29.416529,783620.9,34.55716,24.785166,4.1513815
20557,29.835033,288695.2,34.232574,25.035694,3.8485625
20558,42.91734,12442.031,31.666168,24.365135,3.761098
20559,56.500603,3.5999988e-12,28.952057,23.457655,3.8869438
20560,59.390713,3.5999988e-12,28.663239,23.495008,3.9394686
20561,69.797424,3.5999988e-12,25.980743,21.935913,3.6730683
20562,72.717415,3.5999988e-12,25.54776,21.776136,3.3205543
20563,75.44734,3.5999988e-12,25.183258,21.657375,3.0157714
20564,82.43608,3.5999988e-12,23.715607,20.795002,2.7469554
20565,84.32917,3.5999988e-12,23.388214,20.632702,1.9200952
20566,89.433556,3.5999988e-12,21.451569,19.07783,0.9393899
20567,88.255135,3.5999988e-12,21.464508,18.990713,1.6057408
20568,80.00206,3.5999988e-12,24.108307,21.042997,1.3035085
20569,80.80767,20095.438,23.965607,20.98146,1.2765675
20570,69.04705,423046.8,25.600983,21.949905,1.437889
20571,61.54325,1133845.6,26.203278,22.457815,1.385522
20572,55.319935,1831197.0,26.829987,21.87367,1.1466299
20573,41.461838,2508245.0,29.973175,22.999195,0.79484403
20574,29.855234,2961463.0,33.25406,24.091433,0.7089031
20575,30.568813,3125397.0,33.541534,24.408909,1.4166174
20576,21.751186,3184721.0,36.694977,25.393307,2.3067746
20577,22.087517,2915855.0,36.794464,25.498089,3.1548038
20578,25.686666,2405953.0,36.450226,25.809929,3.5479949
20579,25.22597,1891127.0,36.5524,25.755272,4.2085514
20580,26.364044,1073803.8,35.973053,25.418854,4.925456
20581,29.736954,395138.94,34.925934,25.679077,4.9686613
20582,38.563187,14182.734,32.044586,24.146639,4.778211
20583,52.218266,3.5999988e-12,28.919342,22.963263,4.360587
20584,55.10198,3.5999988e-12,28.437653,22.827808,4.0616245
20585,62.923504,3.5999988e-12,26.492828,21.787363,3.8233519
20586,64.730354,3.5999988e-12,26.293121,21.767595,3.6968277
20587,66.33862,3.5999988e-12,26.061188,21.695204,3.5735152
20588,75.22604,3.5999988e-12,24.041046,20.512962,3.2694104
20589,75.34012,3.5999988e-12,23.959747,20.46394,2.9192085
20590,78.86713,3.5999988e-12,21.915314,18.757412,2.54378
20591,79.81999,3.5999988e-12,21.703644,18.652872,1.5177794
20592,76.18704,3.5999988e-12,23.37259,20.068222,0.69743335
20593,77.90492,23180.145,23.445831,20.232864,1.4802322
20594,70.563354,438882.7,24.926422,21.440542,1.4115636
20595,64.60809,1153267.4,25.310333,21.954348,0.8782733
20596,47.535263,1911652.0,25.959503,20.328226,0.7389762
20597,35.206245,2529208.0,29.684845,21.97894,0.73300487
20598,26.107355,2942159.0,32.963654,23.277836,1.5040237
20599,25.951845,3190909.0,33.45462,23.65047,2.2749135
20600,19.487045,3188593.0,36.425323,24.803568,2.8476536
20601,19.123974,2983726.0,36.610992,24.853567,3.1929536
20602,24.985313,2464715.0,35.63614,25.07407,3.2887263
20603,24.048803,1850402.0,35.771515,24.956312,3.6265883
20604,24.452896,1133636.5,35.466827,24.71897,4.528108
20605,27.629847,402305.88,34.642487,25.14563,4.9523845
20606,42.51888,14733.281,32.055817,24.662096,5.1816626
20607,57.265007,3.5999988e-12,28.639557,23.245762,4.853733
20608,61.87796,3.5999988e-12,28.048492,23.16756,4.2948933
20609,72.45345,3.5999988e-12,26.237457,22.43472,3.6038644
20610,74.64088,3.5999988e-12,25.936188,22.336359,3.0711565
20611,76.03448,3.5999988e-12,25.691559,22.244902,2.7080886
20612,83.84965,3.5999988e-12,23.491608,20.682718,2.6457858
20613,85.74377,3.5999988e-12,23.19986,20.543892,2.1783676
20614,86.919136,3.5999988e-12,22.249786,19.67707,1.920435
20615,86.8441,3.5999988e-12,22.039093,19.463934,1.769106
20616,80.5948,3.5999988e-12,23.652008,20.618633,1.6285082
20617,78.694916,24255.336,23.809723,20.658077,1.3965921
20618,65.812,457969.88,26.08548,22.184372,1.1733989
20619,63.94791,1198952.5,26.920929,23.446196,1.060538
20620,45.71019,1919582.0,27.728668,21.568583,1.2508672
20621,32.241474,2538478.0,31.466095,22.96011,1.4379456
20622,24.783201,2980746.0,34.45529,24.201982,1.3794274
20623,25.483925,3185230.0,34.6232,24.461123,1.4419501
20624,17.672764,3151043.0,37.350494,25.145367,1.5596287
20625,16.218405,2821588.0,37.764923,25.141487,1.8260593
20626,23.516434,2487734.0,36.392975,25.400799,1.5786508
20627,22.106646,1622236.0,36.409332,25.080265,2.6771097
20628,23.257515,1104746.5,36.030426,24.94017,4.5110517
20629,27.041573,397313.44,35.3201,25.600452,5.13016
20630,36.572006,14515.668,33.34781,25.004824,5.148887
20631,48.345768,3.5999988e-12,29.948395,23.46781,4.230965
20632,50.928055,3.5999988e-12,29.524078,23.374416,3.2729394
20633,58.496983,3.5999988e-12,27.805328,22.633652,2.7988498
20634,59.904087,3.5999988e-12,27.627594,22.609821,2.7476113
20635,61.33526,3.5999988e-12,27.50589,22.638937,2.700106
20636,67.1537,3.5999988e-12,25.99649,21.756424,2.4395921
20637,70.28537,3.5999988e-12,25.40335,21.4669,2.2994182
20638,74.70964,3.5999988e-12,24.158966,20.63204,2.1554775
20639,74.14779,3.5999988e-12,24.152985,20.576614,2.2643857
20640,65.23671,3.5999988e-12,26.991364,22.551197,2.1815724
20641,64.90021,21246.457,27.309235,22.832235,2.4110093
20642,56.50611,385097.8,28.759918,23.650797,2.693235
20643,53.03578,1080286.9,29.432709,24.424582,3.318529
20644,44.82174,1886508.0,30.389069,23.699919,3.0641606
20645,38.691814,2483317.0,31.958221,24.24969,2.272557
20646,32.32195,2673023.0,34.175568,25.13551,2.0391414
20647,29.848839,2371408.0,34.148346,24.697046,2.1560714
20648,22.211924,2684529.0,36.737762,25.453527,2.3780086
20649,20.217129,2503879.0,37.228485,25.445202,2.617069
20650,23.443169,2141103.0,36.80008,25.659204,2.8951674
20651,22.83722,1541717.0,36.799957,25.49059,3.6102164
20652,23.353373,899842.75,36.32144,25.153732,4.9008174
20653,24.288973,370572.5,35.89908,25.62018,5.1070166
20654,31.67845,14720.719,33.70865,24.635746,4.6765423
20655,43.260586,3.5999988e-12,30.725006,23.566004,4.0307198
20656,46.244858,3.5999988e-12,30.310944,23.550823,3.5137522
20657,51.541924,3.5999988e-12,27.232208,21.367994,3.073211
20658,52.872925,3.5999988e-12,26.957672,21.317398,2.5274036
20659,53.459923,3.5999988e-12,26.617706,21.076601,2.3829088
20660,59.280415,3.5999988e-12,25.974518,21.025312,2.402769
20661,57.983547,3.5999988e-12,25.659454,20.61656,2.4661765
20662,68.21049,3.5999988e-12,23.917755,19.890305,1.9130036
20663,66.98034,3.5999988e-12,24.08609,19.955395,1.8250185
20664,59.84679,3.5999988e-12,26.65335,21.756777,1.6661428
20665,59.44909,25099.855,26.653473,21.777082,1.2770641
20666,48.61485,443645.06,28.891022,23.081577,1.5425749
20667,46.925156,1170865.0,29.360382,23.887554,1.9027406
20668,45.45371,1895835.0,29.38913,22.93106,2.0486374
20669,38.63835,2488967.0,32.018646,24.29283,2.0937028
20670,28.534163,2563806.0,35.367096,25.46379,2.223629
20671,27.67982,2496648.0,35.622467,25.515284,2.2585194
20672,25.676176,2758495.0,37.25003,26.46288,2.25212
20673,24.139921,2748610.0,37.712677,26.541122,2.3503184
20674,31.467169,1857284.0,36.14981,26.506037,2.272857
20675,29.887331,1477957.0,36.04532,26.113977,3.4621875
20676,31.286827,744657.75,34.81375,25.283102,4.699472
20677,34.104893,317959.88,34.27603,25.7056,4.706342
20678,40.252384,12339.734,31.582184,23.95844,4.265241
20679,50.53606,3.5999988e-12,28.795563,22.669165,3.8314157
20680,52.53548,3.5999988e-12,28.534454,22.64546,3.1769447
20681,60.031883,3.5999988e-12,26.862701,21.91049,2.592411
20682,61.725895,3.5999988e-12,26.541779,21.793419,2.1438699
20683,61.94259,3.5999988e-12,26.47586,21.754074,2.0991943
20684,65.17479,3.5999988e-12,25.82022,21.427307,2.0874062
20685,66.87394,3.5999988e-12,25.6055,21.365557,2.2319856
20686,73.93836,3.5999988e-12,25.054474,21.451931,2.0271156
20687,74.24658,3.5999988e-12,25.023834,21.438053,2.2775104
20688,69.47294,3.5999988e-12,26.266022,22.245235,2.0994158
20689,70.01469,22258.73,26.334015,22.37264,2.2625036
20690,65.17803,399238.88,27.592316,23.445957,2.4765706
20691,64.3696,1043352.1,28.005402,24.251068,3.0084605
20692,60.631283,1833419.0,28.33017,23.832956,3.0803983
20693,50.489964,2389787.0,31.049713,25.08395,2.9853885
20694,39.449,2756532.0,34.721832,26.723377,2.91228
20695,37.957108,2938801.0,35.039764,26.77392,2.8744617
20696,32.08364,2125603.0,37.147003,27.45696,2.710752
20697,31.577879,1685680.0,37.087677,27.272583,2.4790864
20698,39.763554,1426493.2,34.5524,26.489565,3.5614505
20699,64.20634,1064919.6,30.093903,26.314463,5.2218356
20700,61.524635,728140.25,31.09488,26.756393,2.8743448
20701,55.309616,276611.2,32.09561,26.692368,1.6361648
20702,57.371883,11405.059,31.3638,26.01568,1.5745931
20703,65.31633,3.5999988e-12,28.667633,24.24601,1.4720341
20704,65.192825,3.5999988e-12,28.807281,24.345215,1.830202
20705,73.11601,3.5999988e-12,26.914703,23.211609,2.553568
20706,74.75754,3.5999988e-12,26.638702,23.076118,2.9501858
20707,77.57348,3.5999988e-12,26.30899,22.985281,3.0137897
20708,81.13325,3.5999988e-12,25.691437,22.693605,2.9975111
20709,81.47567,3.5999988e-12,25.644684,22.676264,2.9847617
20710,89.73668,3.5999988e-12,24.550568,22.250555,2.8186553
20711,88.919044,3.5999988e-12,24.731842,22.37176,2.9212542
20712,85.1435,3.5999988e-12,26.369904,23.758867,3.0261116
20713,84.159676,19236.98,26.44754,23.764685,3.1134412
20714,80.25841,290375.5,27.06961,24.27167,3.6816535
20715,76.37666,850054.3,27.202423,24.494646,3.474328
20716,74.380325,1478538.0,27.481598,25.106125,3.307062
20717,62.376225,2185308.0,30.006622,25.662483,3.1596692
20718,47.167233,2697717.0,33.06717,26.453497,2.9271526
20719,44.94067,2961341.0,33.639435,26.656538,2.7872546
20720,38.917213,2956922.0,36.813995,28.467482,2.6446555
20721,36.183704,2251162.0,37.459137,28.466879,3.0988817
20722,65.37775,1254205.0,30.212067,26.726376,3.1098037
20723,73.889015,894691.56,28.802887,25.981245,2.1982749
20724,68.61163,467327.2,29.700104,25.985022,2.1123722
20725,69.078995,147234.94,29.811188,25.871382,2.3855765
20726,69.94006,6464.0234,29.009674,25.041115,2.0922194
20727,73.34622,3.5999988e-12,27.492828,23.833298,2.1930673
20728,74.49854,3.5999988e-12,27.38272,23.817226,2.6559014
20729,81.7497,3.5999988e-12,26.509186,23.604647,2.800816
20730,83.678505,3.5999988e-12,26.220001,23.476564,2.9807365
20731,84.59696,3.5999988e-12,26.122467,23.445488,3.2568958
20732,87.83843,3.5999988e-12,25.470001,23.048708,3.2844853
20733,87.77977,3.5999988e-12,25.57486,23.154966,3.1494648
20734,90.21591,3.5999988e-12,24.803009,22.547739,3.5906823
20735,90.30178,3.5999988e-12,24.813507,22.566275,3.6116002
20736,84.91963,3.5999988e-12,26.082794,23.433397,3.1466405
20737,85.21072,18559.227,26.02713,23.429392,2.9633915
20738,82.7571,299768.38,26.565094,23.989618,3.2806382
20739,78.802124,915738.3,27.151642,24.752892,2.9674354
20740,73.916565,1742608.0,28.187408,26.030495,2.8056042
20741,60.049374,2269639.0,31.070343,26.382395,3.0441415
20742,44.910233,2668145.0,34.535187,27.419678,3.330686
20743,42.87731,3001666.0,34.877228,27.434187,3.3088381
20744,32.730026,2669216.0,38.628082,28.865011,2.5419772
20745,31.468477,1861842.0,38.108063,28.263992,0.34878537
20746,44.93947,1207322.0,33.957672,26.756615,1.3566139
20747,57.885242,1048310.3,31.922516,27.35371,4.5548306
20748,60.092587,580212.94,31.944244,27.265951,4.821106
20749,57.96585,273505.3,31.751373,26.550459,3.9363606
20750,61.7653,11366.809,30.250397,25.310774,3.5867631
20751,71.35399,3.5999988e-12,29.236969,25.362123,3.6955175
20752,73.71014,3.5999988e-12,29.199371,25.612135,2.7203455
20753,77.49308,3.5999988e-12,28.491974,25.309708,1.6471095
20754,75.14069,3.5999988e-12,28.359283,24.919224,1.8674407
20755,73.95307,3.5999988e-12,28.563019,24.99528,2.170764
20756,75.09306,3.5999988e-12,26.952301,23.449068,2.2613428
20757,75.81061,3.5999988e-12,26.935944,23.49174,2.5253758
20758,84.049576,3.5999988e-12,24.97818,22.23908,1.8452655
20759,84.23562,3.5999988e-12,24.974152,22.256617,1.6517373
20760,81.09928,3.5999988e-12,26.036407,23.087566,1.5980248
20761,82.372116,22463.203,25.819122,22.993391,1.6055409
20762,79.56087,346837.44,26.596588,23.823309,1.4704514
20763,76.06181,993783.25,27.262604,24.726788,1.3851781
20764,72.451294,1524177.0,27.772491,25.331661,1.5267485
20765,62.716072,1896876.0,29.894928,25.569128,1.7321265
20766,48.639614,2488134.0,32.88394,26.484217,1.6878108
20767,47.758068,2110941.0,32.90689,26.33595,2.1053925
20768,43.395622,2307977.0,34.86319,27.432976,2.6414447
20769,42.9501,2211157.0,34.949127,27.427343,3.0052862
20770,52.84573,1410968.0,33.187897,27.274668,3.4825475
20771,57.68646,994497.44,32.267975,27.624687,4.4825587
20772,57.397396,502960.5,32.602936,27.50973,3.2622025
20773,57.703583,235332.56,32.82071,27.625917,2.2499418
20774,66.30171,11495.242,30.955841,26.651464,1.7428203
20775,71.08534,3.5999988e-12,28.736969,24.885956,1.9329443
20776,72.109,3.5999988e-12,28.653961,24.905275,1.9836017
20777,75.42487,3.5999988e-12,27.687164,24.234827,2.2703905
20778,78.14028,3.5999988e-12,27.454376,24.258842,2.3478534
20779,79.17174,3.5999988e-12,27.467194,24.377125,2.2325997
20780,81.74032,3.5999988e-12,26.441437,23.550867,2.091255
20781,82.54927,3.5999988e-12,26.415558,23.60231,1.9573112
20782,83.76179,3.5999988e-12,25.791168,23.0603,1.8486267
20783,84.302216,3.5999988e-12,25.717804,23.033922,1.7582632
20784,81.225426,3.5999988e-12,26.811554,23.90368,1.7074845
20785,80.78303,21939.027,26.921417,23.98798,1.9230717
20786,74.681786,368749.12,27.99112,24.794067,1.9512739
20787,68.81834,991400.3,28.810394,25.53611,2.156927
20788,62.451942,1643421.0,29.558868,25.188435,2.4693327
20789,47.95606,2088258.0,31.506317,25.113188,2.3459115
20790,39.353127,2572761.0,34.890045,26.83338,1.887934
20791,38.17766,2646992.0,35.29959,27.00108,1.5592282
20792,29.529676,2792422.0,37.983673,27.747486,1.4820641
20793,28.200935,2632596.0,38.30081,27.739769,2.0931406
20794,42.0987,1714814.0,35.182526,27.443851,3.2382715
20795,46.912083,902887.7,34.058014,28.041647,1.2959449
20796,46.11024,426726.25,33.834625,27.22457,2.1083996
20797,53.57348,249371.81,32.51114,26.707716,3.1079924
20798,58.98185,14937.82,31.787262,26.540504,2.871602
20799,66.91452,3.5999988e-12,29.921051,25.647787,1.850275
20800,68.65434,3.5999988e-12,29.837189,25.757935,1.8117491
20801,76.119514,3.5999988e-12,28.278656,24.916279,2.359959
20802,78.32853,3.5999988e-12,27.97403,24.8159,2.5639417
20803,79.40811,3.5999988e-12,27.973175,24.927967,2.4373624
20804,81.39309,3.5999988e-12,26.95462,24.04959,2.359076
20805,81.49984,3.5999988e-12,26.875397,23.973547,2.467243
20806,82.66787,3.5999988e-12,25.848907,23.004425,2.5563145
20807,83.00636,3.5999988e-12,25.802887,22.985565,2.6133084
20808,79.03588,3.5999988e-12,26.665436,23.520243,2.4947054
20809,78.59901,21604.977,26.678864,23.50999,2.528907
20810,74.392525,318867.2,27.692657,24.388077,2.7037134
20811,67.63409,985153.9,28.289703,24.858374,2.7315187
20812,63.756477,1673871.0,29.049469,24.868835,2.6544156
20813,52.37301,2227715.0,31.606354,25.828577,2.7497075
20814,43.368225,2302312.0,34.551178,27.15137,2.6084864
20815,42.176487,2973547.0,34.77127,27.225319,2.5657897
20816,34.279224,2450313.0,37.431915,28.121248,2.5521543
20817,31.854671,2245960.0,37.53897,27.751663,2.5748966
20818,38.10597,1563310.8,35.83365,27.334002,2.3581145
20819,33.17076,1160728.8,36.788483,27.251991,1.9277495
20820,31.636175,746660.3,36.862946,27.001106,2.2867522
20821,39.91624,287801.88,34.57364,26.77598,4.4355316
20822,60.43572,13555.961,30.973053,25.870089,4.610369
20823,73.93048,3.5999988e-12,28.568024,24.948524,4.3517456
20824,76.00457,3.5999988e-12,28.30008,24.888227,4.1254306
20825,81.388214,3.5999988e-12,26.656647,23.706022,3.8810616
20826,81.40528,3.5999988e-12,26.600983,23.649307,3.892754
20827,80.98653,3.5999988e-12,26.530914,23.536222,3.8209138
20828,82.84143,3.5999988e-12,25.509308,22.64362,3.7702937
20829,83.12565,3.5999988e-12,25.442413,22.59957,3.666668
20830,85.618416,3.5999988e-12,24.608917,21.951632,3.0293958
20831,84.644516,3.5999988e-12,24.616608,21.87694,3.1915982
20832,80.17202,3.5999988e-12,26.019318,22.929047,3.375929
20833,79.561905,16971.352,26.050446,22.919004,3.430326
20834,74.62586,272720.56,26.763947,23.395847,3.634388
20835,70.86894,769261.94,27.126984,23.809626,3.713231
20836,66.31558,1566442.6,27.929962,24.8125,3.87992
20837,56.641613,2179711.0,30.086578,24.998287,4.2000594
20838,48.671017,2556882.0,33.22708,26.806917,4.5436225
20839,48.02912,2783553.0,33.55777,27.03403,4.6859007
20840,41.0966,2724132.0,35.650665,27.795933,4.822528
20841,41.940243,2246831.0,34.953156,27.271538,4.8583355
20842,54.75418,1705271.0,32.363922,26.812096,5.1075363
20843,53.222202,1082183.2,32.776764,27.611,5.640588
20844,53.9542,531952.06,32.38858,26.874174,6.1285667
20845,55.55045,205602.88,31.965485,26.397892,5.968354
20846,64.263664,10995.258,29.092316,24.44724,5.4829326
20847,72.78646,3.5999988e-12,26.83377,23.06226,5.1707067
20848,75.28572,3.5999988e-12,26.66214,23.128803,5.569359
20849,80.90894,3.5999988e-12,25.940948,22.915796,5.7873206
20850,82.161156,3.5999988e-12,25.63382,22.71165,5.7141924
20851,82.6415,3.5999988e-12,25.552399,22.670418,5.4859896
20852,81.59911,3.5999988e-12,25.415436,22.435802,5.2045603
20853,82.47929,3.5999988e-12,25.209015,22.30097,4.7473173
20854,85.94392,3.5999988e-12,24.370148,21.73176,4.256033
20855,84.92576,3.5999988e-12,24.511566,21.79234,4.461992
20856,80.90905,3.5999988e-12,25.918365,22.89245,4.583853
20857,81.15038,15014.129,25.908173,22.916489,4.8032866
20858,78.10008,201607.88,26.30899,23.202372,5.3854265
20859,76.18165,547563.9,26.87326,23.885881,5.6324267
20860,75.58233,874075.44,26.860443,24.086592,5.556363
20861,70.378944,1119261.0,28.136993,25.065924,5.4911537
20862,61.86658,1657064.0,30.073761,25.606081,5.324546
20863,60.3917,1861334.0,30.350494,25.699331,5.3618507
20864,52.740746,1755594.0,32.806305,26.938826,5.8191843
20865,51.25509,1541283.0,33.2128,27.074074,6.1844354
20866,57.713753,1639913.0,30.921783,25.86131,5.897989
20867,56.62386,1331586.5,31.12735,25.874996,5.7047396
20868,58.30252,788056.5,31.017487,26.300406,5.5555997
20869,59.51584,293999.06,30.74112,25.764433,5.5562525
20870,64.28658,15744.208,29.050934,24.412806,5.3978844
20871,75.26107,3.5999988e-12,26.303009,22.762718,5.1140475
20872,75.62934,3.5999988e-12,26.361359,22.856268,4.8967633
20873,80.4224,3.5999988e-12,25.28128,22.19398,5.4360867
20874,81.34621,3.5999988e-12,25.163727,22.154993,5.7908354
20875,81.707436,3.5999988e-12,25.172394,22.195547,5.9943056
20876,84.2449,3.5999988e-12,25.016449,22.256207,6.268287
20877,84.09681,3.5999988e-12,25.061493,22.290014,5.9720798
20878,81.65532,3.5999988e-12,25.056671,22.072355,5.9365697
20879,82.628784,3.5999988e-12,24.946625,22.043999,6.1722426
20880,81.128685,3.5999988e-12,25.684052,22.67044,6.2310743
20881,81.06226,20876.008,25.823517,22.825773,6.9975567
20882,78.248146,266321.88,26.490387,23.456484,7.4876614
20883,75.14235,910934.7,26.986359,24.203047,7.2584553
20884,71.73778,1394185.0,27.425385,24.714922,6.9919457
20885,63.25033,1968269.0,28.795685,24.596739,6.607606
20886,57.02856,2209720.0,30.646393,25.57136,5.9946904
20887,55.09309,2199360.0,30.88089,25.529888,5.7296066
20888,48.34094,1947062.0,33.13272,26.60875,5.626011
20889,48.785255,2244991.0,32.90738,26.501556,5.7636485
20890,58.131184,1960934.0,31.100006,26.118961,5.695977
20891,57.524986,1502642.0,31.26651,26.146091,6.240147
20892,59.02291,819775.25,30.832794,26.232906,6.2236795
20893,60.628284,333198.3,30.316315,25.511156,5.8999863
20894,66.96113,18893.363,28.609283,24.265158,5.7415156
20895,73.9952,3.5999988e-12,26.660553,23.003918,5.547868
20896,75.37571,3.5999988e-12,26.683014,23.158615,5.0529003
20897,81.54067,3.5999988e-12,25.451813,22.468056,5.1960626
20898,81.39557,3.5999988e-12,25.551422,22.557709,5.3011713
20899,82.02648,3.5999988e-12,25.440277,22.499449,5.4596987
20900,84.82946,3.5999988e-12,24.934113,22.221462,4.957254
20901,86.21191,3.5999988e-12,24.468048,21.855669,4.654747
20902,84.807625,3.5999988e-12,24.378113,21.6449,4.463377
20903,85.08712,3.5999988e-12,24.565063,21.861217,4.521378
20904,80.89217,3.5999988e-12,25.923798,22.896523,4.4801087
20905,81.23806,23396.762,25.878754,22.901031,4.3800774
20906,74.746414,410949.88,27.212189,23.97863,5.43662
20907,69.61657,986924.7,27.908112,24.646828,5.932181
